text,class
"@USER Es tan facil querer un nuevo chile, viviendo de la narcopolitica, con la vista desde tu mansion gigante, con tu mujer influencer, es facil querer cambiar chile a la izquierda  extrema porque ud seguira en su vida acomodada y nosotros haremos la fila para el
CHANCHO CHINO 😒",1
"🗣#LTDomingo | Columna de @USER: Historias de éxito. ""Araya es la primera mujer que llega a la rectoría de esa universidad, pero su figura llamó la atención de los medios no sólo por eso"" LINK LINK",0
"""la Iglesia fue la primera en buscar el respeto igual a las mujeres""- ¿QUÉ? ACABO DE LEER? LINK",0
"Otra vez bajó el número de personas que pudo hacer teletrabajo durante mayo. Se trata de 1,85 millones de personas, la mayoría de las cuales son mujeres, según la reciente Encuesta UC. LINK",0
"@USER @USER @USER @USER @USER @USER @USER Si poner a las mujeres primero es ser enfermo, por su puesto que estoy enfermo. Espero que logres darte cuenta que un conjunto de células no vale más que tu.",0
"@USER Primeras dosis Mujeres según calendario y/o mujeres rezagadas Casino, Segundas dosis pfizer En el gimnasio municipal Manuel Rodríguez. Primeras dosis hombres según calendario y/o hombres rezagados,  Segundas dosis Sinovac en Casa del Adulto Mayor.",0
@USER @USER @USER El machismo es una construcción social de las personas que buscan una excusa para decir que las mujeres son utilizadas y que no tienen los mismos derechos que los hombres… así que no vengas con tu pensamiento de primer mundo a mi 3ero!,1
"@USER @USER @USER @USER Fracasaste por mala candidata, juntarte con Maltés, apoyar a un golpeador de mujeres, reunión con una ""influencers"" drogadicta, evadir debates, polarizar el discurso político... Etc, etc",0
Coquimbo: dos mujeres mueren tras el volcamiento del vehículo en el que viajaban - LINK,0
@USER ¿Una vez mi hija me preguntó  porque esas mujeres no pueden estar solas un Tiempo?,0
"@USER @USER @USER Espero sea la hija de Johnson, dudo mucho que Johnson no haya tenido familia si sabía lo que le gustaba a las mujeres. Lo ideal sería que fuera la hija de él...😇❤",0
"@USER Vea Pauta Libre, está lleno de mujeres",0
"🔵🗣 Conoce los resultados del estudio de Titulación oportuna de las mujeres 👷🏻‍♀️👩‍🎓👩‍🏫👩‍🔬 en las ingenierías civil de la Facultad de Ingeniería de la Universidad de La Serena

🔎Haz click aquí: LINK

#estudio #MujerIngeniera #fiuls #uls LINK",0
"🎊Mercadita en el Parque, Feria de Artes y oficios por Mujeres y Disidencias. La feria contará con la participación de exponentes y la performance de @USER.
📆17 y 18 de junio de 10 a 17hrs.
📍Terraza 2do piso de Difusión del PCdV.
🔗Más info en LINK LINK",0
"@USER @USER @USER Oye agilado te pasaste tres campos si.con @USER no perrito. Para personas que quieren animales y ven día a día casos de maltrato y abandono animal si es un gran hito poh.
Saca la hoz y el martillo de tu perfil la ensucias con ese trato a las mujeres.",0
"@USER @USER Por culpa de mujeres como la cornuda el machismo no se acaba, tratan a los sinvergüenzas como ""vistimas"" 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",0
"Aaa es esta, recién me vengo a enterar quien es #KarinaOliva no tenía idea quien era, pero que onda ella quiere que el marcotráfico continúe pero liderado por mujeres 🤦🏼🤣 no entendí LINK",0
"Esta no es una conversación técnica, es una conversación eminentemente política, porque tiene como centro a hombres y #mujeres, a niños y niñas, quienes hoy suman a su ya golpeada realidad, el devastador arribo de la pandemia: @USER Secretaria Ejecutiva de la #CEPAL. LINK",0
"@USER @USER @USER Cuál es la descalificación en que #Orrego diga en un debate de ideas que la candidata/o desconoce lo que implica un cargo. Por respeto a las mujeres que sufren violencias, no vanalicenos el concepto.",0
"🗞️ 🔴 Postula al Capital Abeja 2021 para mujeres y sigue nuestros consejos 
 ¡Apoya el #emprendimiento con un 𝑹𝒕!
#Innovacion #PyME 
LINK",0
@USER Mucho sexo con muchas mujeres. De cincuenta años hacia arriba.  Me gustan las viejitas,0
@USER @USER @USER @USER Excelente!! Mujeres valientes.,0
@USER @USER Entonces el problema para combatir el narco es que las mujeres no dirigen bandas? Eso es lo que nos falta de información ?,0
"@USER @USER Pero que tengan cuidado que si exige paridad de género, capaz que pierdan 11 escaños como con los constituyentes, que perdieron 11 mujeres electas democráticamente y debieron bajarlas para poner hombre con menos votos, ups verdad que no les gusta hablar de eso 😅😅😅",0
"@USER Yo me considero super novata, pero de verdad es una área muy bonita. Y oye conoces Mujeres en UX? ayer dieron una charla super buena de Ilustración y UX quizás la suben al canal 
LINK",0
"@USER @USER Toda la plata de las afp invertidas en el narco.... pero dirigido por mujeres.
Eso es lo que necesitamos!!!",0
"@USER Que cresta les pasa a algunas  mujeres ?
Están más locas que la Jiles .",1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Siempre me porto bien y soy un caballero con las mujeres,0
@USER en diversos empleos he tenido 5 jefas mujeres que han sido unas abusadoras prepotentes y cagaas del mate.,1
"""¿Las mujeres son más campesinas? Un estudio sobre persistencia campesina, trabajo y género"" por Daniela Pessolano. 

DOI: LINK LINK",0
Cuándo será el día que dejen de criticar a las mujeres por su vida amorosa? Gente weona 🤦 LINK,0
"@USER He leído en foros y chat que muchas mujeres escriben en su perfil que le gustan ""las cosas simples de la vida"". Que mentira mas grande. No hubo, no hay y no va a haber mujer que le gusten lo simple. Las mujeres son muy complicadas como para tratar de entender a mas de una.",1
"@USER Yo creo que es gustos de cada un@, como mujeres les gusta sin pelos a hombres igual",0
@USER @USER @USER @USER Jajaja ya mijo. Deberás que el 80% del país no trabaja entonces. Payaso.,0
@USER @USER @USER @USER @USER @USER @USER Payaso apruebonado.... 🤡,0
@USER Jajjajs listo pa viña payaso,0
@USER @USER Típico Patriotin el payaso que anda en guerra con enemigos que solo están en su pobre cabeza,0
@USER @USER @USER me dices curao y soy abstemio. te das cuenta como quedas como wn??? payaso!!!,0
"@USER Los pueblos de Chile, a excepción de Fachistán (el pueblo del que habla el payaso), comunican que esperamos con ansia la disolución de los hdp con miras a tener una policía que no nos robe, mutile, mate, intimide y abuse. Fin del comunicado.",0
"@USER Jajaja todas las semanas manadas la misma wuea, no tienes algo más interesante zurdo de la burgues, viven a costilla del pueblo y roban a costa del pueblo... Viva Taiwán payaso gran parlamentario y defensor de Taiwán corrupto",1
"@USER tambien es un error ideológico que no se ha podido entender. Obviamente si el weón es un inepto desprestigia a todo el movimiento politico detras. El ”ez ke no gane la derecha-DC"" no es suficiente argumento, ganar por ganar para poner un payaso es hacerse un autogol.",0
"@USER @USER Por lo menos el hijo de ese weon va a ser feliz, porque tiene un payaso como papá",0
"Grande Mónica, payaso mentiroso LINK",0
"@USER El ""pueblo"" disfruta de los que ven como sus ""pares"" .... basta ser un payaso wn y listo",1
JAJAJAAJAJA que hablas pedazo de inútil. Sigue dedicándote al beisbol y a los bolos PAYASO. Déjale el fútbol a sudamerica. LINK,0
"@USER Jajajaja dios, pillaron en la metira al viejo chico enojon... Payaso.",0
@USER @USER @USER Jajajajajaja bellolio el payaso de la moneda y el gobierno,0
🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ Pelotudo que tenemos de presidente no me extrañaría que contrato otro payaso mas de DT LINK,0
@USER Pues vamos con todo *se emociona mucho*nosotros podemos derrotar al payaso,0
@USER 47.28% de un 25% del padrón electoral? Seguiremos teniendo payasos en el Congreso 🤦🏻‍♀️,0
"El jurado una tropa de payasos, junto al animador
#YoSoyCHV LINK",0
Campesinos peruanos logran “curar” un río y son finalistas de concurso internacional LINK LINK,0
@USER @USER @USER Delincuentes hablas tu? Chicos que luchaban por sus derechos si tu no luchaste nunca es por que te faltaron huevos por que te encanta que te metan el pico.... Piñera es lo mio que tu Pinocho ve a estudiar mejor o por último comenta con tu foto que creo que ni pa eso tan los huevo,0
"Las zonas de #Colombia que más infecciones acumulan desde el inicio de la pandemia por #COVID19 son la capital #Bogota (1.088.074), seguido por Antioquia (582.088), Valle del Cauca (290.985), Atlántico (281.288), y Cundinamarca (190.694). LINK",0
"@USER se me atacó por ser mujer y no ser neoliberal , esto claramente es culpa de la derecha #TweetMadeFromMyIphone12ios",1
"@USER @USER Esa es la democracia no? 
A veces nos pone entre la espada y la pared para votar por el mal menor. 
Pero tu discurso es que todos los que no votan por los de uds. Son imbéciles: uds tienen la iluminación que soluciona el mundo.
Eso es justamente lo que hizo perder a Oliva!",0
#ContigoCHV El sistema judicial vale callampa... Como siempre ha sido. Los parasitos del sistema siempre tendran respuesta para todo. LINK,0
@USER @USER valen callampa y te cobran más encima por elegir una fecha de entrega y no cumplen,0
@USER @USER @USER El fanatismo y la ceguera ... (venezolanos comiendo en la basura). LINK,0
@USER Me imagino que con eso matarán más venezolanos. Sapo Hp,0
@USER Han venido como 20 weones preguntando si es la Pfizer jajajaj,0
@USER La gente lo eleva mucho simplemente por el contraste con los otros weones,0
"@USER hoy nuevamente tendremos que leer a los mismos weones de siempre armando el discurso de ""usan el futbol para adormecer a la gente"", sin dejar de lado al que llegará con el ""claro, ahora todos viendo el partido pero cuando tienen que ir a votar...""",0
"@USER Ahora Piñera para boicotear el proceso, nombrara a los weones de Chile vamos que perdieron como delegados presidenciales…",1
@USER HAY QUE SER MUY CARERAJA HDP...PARA PEDIR REFUNDAR UNA INSTITUCION TAN NOBLE Y RECONOCIDA A NIVEL MUNDIAL...LOS WEONES PEORES EVALUADOS DEL PAIS....PURAS LACRAS...CAFICHES DEL ESTADO LINK,1
"No creo que @USER esté triste, ya que su conglomerado por fin le dio el apoyo que necesitaba, aunque ello hubiese dejado al descubierto de que todxs estos weones son la derecha en $hile, para que lo tengan presente para las presidenciales. Buen día monxs!
@USER",0
"@USER De la que nos salvamos...
Yo creo que era la candidata más penca del FA.
Se esforzaron los weones.
No es fácil encontrar a las mala.",0
"Buen día a todes, entro y me encuentro algun@USER comentarios como ""los flojos qlo"", si hacen ""los weones"" para los bonos"" etc. Lo ""sorprendente""  q son comentarios de tuiter@USER de izquierda, progresista, q vergüenza, les brotó el clasismo de una 
Nos leemos.",1
"@USER @USER @USER @USER El gran problema de Chile...
Tantos weones amarillos",0
@USER @USER @USER Terrible yeta la nata,0
"@USER Ahora que estamos viendo la luz al final del tunel, quieren entrar los zurdos de mierda a ganarse los laureles. Y la genta weona (como muchos que comentan acá) les van creer todo.",0
"@USER Niña entiende de una vez ,Orrego era el mal menor no es que les guste él. Pero no más Zurdos en puestos relevantes. Entendiste? Ahora vaya a llorar donde su papi Jadue  y mami BEA para que la consuelen 💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱💚🇨🇱",0
"@USER Cuento suyo....Vote x Orrego sin miedo, para safar de los zurdos hiperventilados.",0
@USER @USER @USER Si claro jajajaja zurdos llorones. Jamás los dejaremos gobernar.,0
@USER Obviamente este tipo es un propagandista que quiere agarrar un puestecito administrativo en los próximos gobiernos zurdos. Asegurarse mientras los idiotas del del apruebo se cagan de hambre.,0
"@USER @USER Zurdos extremos. Cuándo ya no tienen argumentos, buscan denigrar a las personas. Si Goic va a topless, qué te importa? eso limita su libertad de opinión y de expresar sus opiniones políticas? Son unos zurdos repugnantes",0
"@USER @USER Está terminando de gobernar el mal menor... Dejo tremenda cagada entrego el pais a los zurdos.
Mal menor????",0
"@USER Es raro, este caso pues los dos son zurdos",0
"@USER @USER Prefiero mil veces que la gente vaya libremente al Costanera Center, que darles facilidades a una manga de actores zurdos, llorones y que viven de las ayudas del estado financiadas con nuestros impuestos!",0
"@USER @USER Los funcionarios de la pintana en esta gestión son implacables contra estos asquerosos que ensucian nuestra comuna, felicidades por su gestión.",0
"@USER Los dos candidatos ASQUEROSOS

Recuerden, si la gente no está queriendo ir es señal de algo. Y no vengan con obligatoriedad de votos, como gran panacea",0
"@USER Si toda la derecha vota por @USER , sería (para mí al menos) uno de los actos más sorprendentes y asquerosos de la historia de la política chilena. Incluyendo la imagen del magallánico.",0
"@USER @USER @USER @USER @USER Que mula tu cagá de argumento, no dijiste niuna wea y eso que estás con el diccionario en la mano, tipico zurdeke aweonao, gramsciesco al peo, y que con cuea suma.",0
@USER @USER @USER @USER jajaja aweonao,0
@USER @USER Oye pero como puedes ser tan aweonao? Es un super poder o algo asi?,0
@USER Me gusta pelao... Aweonao,0
"@USER  libertad vs comunismo... Weon, tu general nos masacro por 17 años, con censura de TV, estado de sitio, prohibición de reunión, entre otras ""libertades"". No eres más aweonao por que los días no son más largos...... Libertad po facho miserable!!",0
"@USER @USER @USER @USER @USER jajaajj, oiga tatita, si los unicos que eran pagados y andaban destruyendo fueron los aweonaos que escondian sus weas en la sede de la UDI a 200 metros de la moneda",0
Deberían hacer un sindicato de aweonaos que odian a Vidal 🤦🏾‍♀️ LINK,0
"@USER Me encanta que en este escenario de crisis sistémica...
la derecha tenga líderes tan aweonaos!!
No cachan por donde va la mano... e insisten en un anticomunismo rancio ""de trinchera"" que los aisla aun mas!",0
@USER @USER @USER @USER Tienes fuente??? Así pa cachar la tontera que estás escribiendo,0
"@USER @USER @USER ahora que #karinaoliva perdió la elección, mejor que le revise a su hija el tik- tok pa cachar cuales son sus referentes, como #nayafacil.",0
"@USER ""Callate weon oh""... Esa es la mía ,🤪🤪🤪",0
"@USER Que hipócrita Luksic, de lo que hay que tener cuidado, es de estar muy atentos a como, a través del Banco de Chile, le robas a los Chilenos, rematando casas y  con los intereses aberrantes que cobras. Te pagué 65 millones por un crédito hipotecario de 8 millones. Cállate Ladrón..",0
